SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.048878042000000003,35,2,0.09758048400000001,5000.0,6,0,0,0,0.0
1,0.002587606,76,0,1307.0,2554.0,8,0,1,0,0.0
1,0.18153117600000002,75,0,20.0,1159.0,5,0,0,0,0.0
1,0.938209905,34,0,0.40141494899999997,3250.0,7,1,1,0,0.0
1,0.51958007,42,0,0.160787992,5329.0,4,3,0,1,2.0
1,0.00738831,46,0,0.7736115640000001,9200.0,13,0,4,0,2.0
1,0.153785259,81,0,3385.0,2554.0,12,0,1,0,0.0
1,0.9999998999999999,54,0,0.140868731,12500.0,11,0,1,0,2.0
1,0.403854034,59,0,1.172442131,7300.0,19,0,4,0,0.0
0,0.99570043,41,0,0.258908547,4012.0,4,0,1,0,0.0
1,0.181984835,63,0,622.0,2554.0,4,0,1,0,0.0
1,0.09919790199999999,42,0,0.072985403,5000.0,17,0,0,0,2.0
1,0.252043489,46,0,0.201583873,4166.0,3,0,0,0,0.0
1,0.7878510120000001,36,0,0.102871683,2750.0,3,0,0,0,0.0
1,0.0,62,0,3221.0,2554.0,9,0,1,0,0.0
1,0.17755572600000002,26,0,0.074405787,2902.0,3,0,0,0,0.0
1,0.029100034,57,0,0.005748563000000001,4000.0,6,0,0,0,0.0
1,0.043973375999999995,63,0,0.240048397,8264.0,12,0,1,0,0.0
1,0.038989327000000004,65,0,5614.0,8311.0,8,0,3,0,0.0
1,0.001249962,65,0,1.0,2430.0,5,0,0,0,1.0
1,0.265760748,56,0,0.24980784,1300.0,3,0,0,0,0.0
1,0.09831694699999999,53,0,1650.0,8311.0,3,0,2,0,0.0
0,0.9999998999999999,51,0,0.16166839,2900.0,8,0,0,0,2.0
1,0.087479742,46,0,2259.0,2554.0,3,0,1,0,0.0
1,0.086391361,47,0,0.243832142,8673.0,11,0,1,0,0.0
1,0.366908746,36,0,0.147263176,5900.0,5,0,0,0,3.0
1,0.043475917,72,0,894.0,2554.0,6,0,1,0,0.0
1,0.011678285,45,0,0.22741917600000003,9000.0,22,0,1,0,2.0
1,0.39085534299999997,57,0,0.629898403,6200.0,22,0,1,1,1.0
1,0.676580855,28,0,0.208263912,3000.0,5,0,0,0,0.0
0,1.007984032,34,0,0.109396914,3564.0,2,0,0,0,1.0
1,0.005882215,72,0,0.26358063800000003,4730.0,9,0,1,0,0.0
1,0.009112756,56,0,0.079455663,6833.0,19,0,0,0,0.0
1,0.213138222,53,0,525.0,2554.0,12,0,1,1,0.0
1,0.077066308,58,0,0.36025151,8110.0,8,0,1,0,0.0
1,0.012666243999999998,85,0,164.0,0.0,8,0,0,0,0.0
1,0.149426158,71,0,506.0,2554.0,5,0,1,0,0.0
1,0.37066894,51,0,0.23794964,5559.0,11,0,1,0,2.0
1,0.9999998999999999,57,0,0.209025302,11500.0,6,0,2,0,2.0
1,0.566230473,35,0,0.42690815,3091.0,5,0,0,0,1.0
1,0.229481343,63,0,0.35251100700000004,13400.0,15,0,2,0,2.0
1,0.146370726,82,0,21.0,1159.0,2,0,0,0,0.0
1,0.000166049,66,0,3055.0,2554.0,8,0,1,0,1.0
1,0.07565533099999999,51,0,0.22703716,9068.0,10,0,1,0,3.0
1,0.002408981,60,0,0.317967862,6160.0,8,0,2,0,0.0
1,0.0,29,0,0.474470735,4817.0,7,0,2,0,2.0
0,0.344823292,36,0,0.500499833,3000.0,17,0,1,0,0.0
1,0.715218985,37,0,0.7929324240000001,3225.0,8,0,1,0,2.0
1,0.09198291,33,0,0.8428571429999999,2449.0,11,0,2,0,0.0
0,0.9999998999999999,49,0,26.0,1159.0,2,1,0,1,0.0
1,0.140634485,45,0,0.38404648700000005,3785.0,7,0,2,0,2.0
1,0.014794082,65,0,3.69e-05,27083.0,1,0,0,0,2.0
1,0.870967742,50,0,0.29636139899999997,11377.0,12,0,1,0,0.0
1,0.156305221,66,0,0.327031449,5500.0,11,0,1,0,2.0
1,0.209879961,42,0,1.06932409,7500.0,27,0,7,0,2.0
1,0.016373131000000003,68,0,41.0,1159.0,11,0,0,1,0.0
1,0.035415191,39,0,0.16312592,26500.0,9,0,3,0,0.0
1,0.061926219000000005,70,0,0.20658287600000003,14400.0,4,0,1,0,2.0
1,0.49993613299999995,54,1,2474.0,2554.0,5,0,1,0,0.0
1,0.0,64,0,472.0,2554.0,11,0,1,0,0.0
0,0.9144407940000001,46,2,0.315091678,3544.0,2,2,1,1,4.0
1,0.0,53,0,0.424368294,8666.0,7,0,2,0,0.0
1,0.073593929,44,1,0.17163636399999999,4124.0,7,0,0,0,1.0
1,0.262276656,59,0,0.33912439200000005,8633.0,9,1,1,0,2.0
1,0.138067355,50,0,0.18479364,11823.0,14,0,0,0,0.0
0,1.413173653,22,1,0.174377224,280.0,3,1,0,1,0.0
1,0.9999998999999999,44,0,1793.0,8311.0,5,0,2,0,4.0
1,0.6083916079999999,26,0,0.006426276,2800.0,1,0,0,0,0.0
1,0.196120798,27,0,0.28571428600000004,2400.0,7,0,0,0,0.0
1,0.057045865,26,0,0.00749875,6000.0,5,0,0,0,0.0
1,0.8665516679999999,63,0,9641.0,8311.0,11,0,2,0,0.0
1,0.694364058,34,1,0.7315536890000001,3333.0,7,0,1,0,0.0
1,0.9999998999999999,48,0,0.375406148,4000.0,6,0,2,0,2.0
1,0.637991408,35,0,0.488055244,5357.0,12,0,1,0,2.0
1,0.01995445,70,0,0.044355572,5500.0,9,0,0,0,3.0
1,0.607857131,49,0,0.39403437799999996,9889.0,11,0,1,0,1.0
1,0.034569512999999996,82,0,0.094516813,3300.0,14,0,1,0,0.0
1,0.357019064,42,0,0.7232979390000001,1600.0,3,0,1,0,0.0
1,0.001206202,41,0,0.717512033,2700.0,16,0,2,0,0.0
1,0.052356872,50,0,0.419831224,7583.0,16,0,3,0,2.0
1,0.0,27,1,0.678431373,764.0,4,0,0,0,0.0
1,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0.0
1,1.080612925,33,4,0.37880471,4500.0,8,0,2,0,2.0
1,0.656950854,28,0,0.253537736,2543.0,5,0,0,0,0.0
1,0.04256613,65,0,0.29615641,4500.0,10,0,1,1,0.0
1,0.0719982,62,1,0.296681233,8466.0,13,0,1,0,0.0
1,0.07739226099999999,66,0,0.350883039,3000.0,4,0,1,0,1.0
1,0.006511123000000001,40,1,0.058341863,12700.0,6,0,0,0,4.0
1,0.738951435,54,1,1.149452642,2100.0,14,0,1,0,2.0
1,0.59233062,35,0,0.569714743,3750.0,7,0,0,0,3.0
0,0.7152447009999999,61,0,0.358997395,11130.0,17,0,1,0,0.0
1,0.155668239,32,1,967.0,1159.0,8,0,0,0,0.0
1,0.042890129000000006,48,0,0.455632716,7775.0,8,0,1,0,0.0
1,0.079440102,27,0,168.0,1159.0,4,0,0,0,0.0
1,0.146243059,79,0,0.17382896399999997,4653.0,14,0,1,0,0.0
0,1.3860170059999999,38,0,0.6720751490000001,1170.0,6,0,0,2,2.0
1,0.039074015,65,0,0.10900689300000001,13200.0,6,0,1,0,0.0
1,0.008315441,75,0,0.49020689700000003,3624.0,15,0,2,0,0.0
1,0.017298367,60,0,0.21419054,3001.0,13,0,1,0,0.0
1,0.013592089,80,0,11.0,1159.0,3,0,0,0,1.0
1,0.041265769,45,0,0.388534425,10500.0,8,0,2,0,2.0
1,0.290850163,35,0,0.300574346,4700.0,12,0,0,0,0.0
1,0.004226255999999999,71,0,0.415771936,2700.0,9,0,0,0,0.0
1,0.035515492,81,0,0.150658979,12139.0,7,0,1,0,0.0
1,0.833457157,43,2,0.159471994,2802.0,11,0,0,0,3.0
1,0.030922283999999998,86,0,0.003977349,14833.0,5,0,0,0,0.0
1,0.047319014000000006,67,0,0.006517553000000001,6750.0,9,0,0,0,1.0
1,0.0,62,0,0.625395767,6000.0,14,0,2,0,0.0
1,0.713458281,52,0,0.343330477,3500.0,8,0,0,0,0.0
1,0.010956045,31,0,455.0,1159.0,7,0,0,0,0.0
1,0.0006339869999999999,71,0,0.179982002,10000.0,9,0,2,0,1.0
1,0.039899202,48,0,0.559317515,3750.0,15,0,1,0,3.0
1,0.0,45,0,0.419003306,8166.0,12,0,2,0,0.0
1,0.01701894,35,0,0.264764674,5502.0,8,0,1,0,0.0
1,0.368562899,67,0,0.445357436,3650.0,15,0,1,0,0.0
1,0.391578373,31,0,0.37816324100000004,8416.0,10,0,1,0,0.0
1,0.230167355,35,0,221.0,1159.0,6,0,0,0,0.0
1,0.436067266,40,0,0.514075243,3800.0,4,0,1,0,2.0
1,0.692441999,48,0,0.485827291,4550.0,8,0,1,0,2.0
1,0.004444065,30,0,0.00014758,6775.0,2,0,0,0,3.0
1,0.001039678,63,0,11.0,1159.0,7,0,0,0,0.0
1,1.0164378920000001,58,0,178.0,1159.0,3,0,0,0,0.0
1,0.01061305,74,0,0.060411310999999995,10113.0,9,0,0,0,0.0
1,0.397400617,48,0,0.29758607,2526.0,5,0,0,0,0.0
1,0.585510514,42,0,0.61122861,5200.0,8,0,1,0,3.0
1,1.0091031190000002,52,0,202.0,1159.0,1,0,0,0,1.0
0,0.269562484,32,0,1.24445111,3333.0,17,0,3,0,0.0
1,0.9999998999999999,51,0,0.0,5356.0,2,1,0,0,0.0
1,0.028309062000000003,43,0,0.683829043,4000.0,8,0,1,0,0.0
1,0.95860414,39,0,0.461282265,1200.0,4,0,0,0,3.0
0,0.9999998999999999,26,0,387.0,1159.0,1,0,0,0,0.0
1,0.021310335,54,0,0.111814698,6000.0,10,0,1,0,5.0
1,0.290716381,37,0,0.45862884200000004,4229.0,12,0,2,0,2.0
1,0.047418557,41,1,1.178100863,2200.0,7,0,1,0,2.0
1,0.58513436,59,0,0.61474671,11093.0,10,0,4,0,0.0
1,0.04319784,55,0,0.48146605600000003,2400.0,8,0,0,0,0.0
1,0.001673435,60,0,0.00019045799999999998,10500.0,10,0,0,0,0.0
1,0.261911637,48,0,2415.0,1.0,14,0,2,0,0.0
1,0.012394467,46,0,0.557667934,7100.0,6,0,4,0,0.0
1,0.009784962,48,0,0.331305725,12000.0,11,0,4,0,2.0
1,0.21523504899999998,41,0,0.165489163,8350.0,11,0,1,0,0.0
1,0.368163211,28,1,0.459050241,4358.0,6,0,1,0,1.0
1,0.696220707,35,0,0.926940639,437.0,4,0,0,0,0.0
1,0.373368863,66,0,0.331054058,7750.0,11,1,2,0,0.0
1,0.938200217,36,0,0.237511413,7666.0,9,0,2,0,3.0
1,0.167387215,48,0,1428.0,2554.0,5,0,1,0,3.0
1,0.8884974459999999,52,0,0.402227889,7450.0,7,0,0,0,0.0
1,0.06781483099999999,45,0,5267.0,8311.0,13,0,3,0,0.0
1,0.000499986,52,0,0.41790337899999996,6333.0,8,0,2,0,2.0
1,0.641781096,63,0,0.406135291,11441.0,11,0,3,0,0.0
1,0.9961541420000001,70,0,2608.0,2554.0,6,0,1,0,0.0
1,0.9999998999999999,23,0,0.146204311,3200.0,1,0,0,0,0.0
1,0.04107391,56,0,0.272908849,16521.0,10,0,1,0,0.0
0,0.8217041079999999,50,0,0.504587648,18636.0,14,0,2,0,4.0
1,0.000196558,75,0,0.186320276,4926.0,13,0,1,0,0.0
1,0.016398688,48,0,163.0,1159.0,6,0,0,0,0.0
1,0.328143351,74,0,0.18976057100000002,3925.0,8,0,2,0,0.0
1,0.917267917,33,0,0.393038434,2757.0,4,0,0,0,1.0
1,0.142659351,60,0,415.0,1159.0,6,0,0,0,0.0
1,0.048469165999999994,81,0,0.028158667999999998,4083.0,9,0,0,0,1.0
1,0.056725570999999995,62,0,0.311103382,11500.0,12,0,3,0,2.0
1,0.9999998999999999,45,1,0.121491734,2600.0,1,0,0,0,0.0
1,0.9999998999999999,59,0,0.186527737,6813.0,3,0,2,0,0.0
1,0.160071835,61,0,0.68003314,6034.0,12,0,3,0,0.0
1,0.8988373359999999,83,0,0.753632849,7500.0,15,0,2,0,0.0
1,0.67218469,47,0,0.538637338,7000.0,6,0,1,0,0.0
1,0.167380151,38,0,0.10623103,5600.0,3,0,0,0,2.0
1,0.0,28,0,0.627798022,1920.0,7,0,0,0,0.0
0,0.501424501,44,1,50.0,1159.0,1,0,0,0,0.0
1,0.035770446000000004,60,0,0.29504715,11770.0,7,0,2,0,2.0
1,0.9842285409999999,69,0,0.815061646,3000.0,5,0,1,0,0.0
1,0.7339362209999999,32,0,46.0,0.0,1,0,0,0,2.0
1,0.758362082,37,0,4631.0,2554.0,8,0,1,0,3.0
1,0.0,57,0,0.176766139,13135.0,9,0,2,0,0.0
1,0.012364201000000002,79,0,0.07183257900000001,1767.0,9,0,0,0,0.0
1,0.01654031,63,0,0.10321417199999999,9426.0,10,0,1,0,0.0
1,0.548261867,31,0,0.327334533,5000.0,5,0,1,0,2.0
1,0.588432631,40,0,0.39631930600000004,8530.0,7,0,1,0,4.0
1,0.097995546,69,0,2976.0,8311.0,8,0,2,0,0.0
1,0.420967579,68,0,0.13983217,12750.0,6,0,1,0,0.0
1,0.0,61,0,0.166755319,3759.0,7,0,0,0,0.0
1,0.064616233,45,0,0.13126164099999998,10200.0,8,0,1,0,2.0
1,0.22486989,43,0,0.423139259,8020.0,11,0,2,0,2.0
1,0.251464425,79,0,0.212831806,8400.0,11,0,1,0,0.0
1,0.24318107100000003,80,0,0.364856976,8564.0,16,0,2,0,0.0
1,0.983008496,29,0,0.551288795,1900.0,3,0,1,0,1.0
1,0.7886062290000001,64,0,2582.0,8311.0,11,0,2,0,0.0
1,0.9999998999999999,66,3,0.477910351,3100.0,6,0,1,0,1.0
1,0.056925601,58,0,0.21467635300000001,12250.0,14,0,3,0,0.0
1,0.44546806200000005,44,0,2287.0,2554.0,9,0,1,0,1.0
1,1.008328706,27,0,1.5729513659999999,1500.0,4,0,1,2,0.0
1,0.056323592,58,0,0.112289926,10650.0,5,0,0,0,1.0
1,0.014416061,64,0,0.004123454,8002.0,5,0,0,0,0.0
1,0.015157818,67,0,0.003221864,9000.0,6,0,0,0,1.0
1,0.0,29,0,9.0,1159.0,1,0,0,0,0.0
1,0.051389722,48,0,0.433951333,1725.0,6,0,0,0,1.0
1,0.033406277000000005,81,0,0.003561888,10106.0,2,0,0,0,0.0
1,0.8783103259999999,63,0,0.772417628,7192.0,15,0,1,0,1.0
1,0.019044208,75,0,19.0,1159.0,3,0,0,0,0.0
0,0.139643044,85,0,0.020185029,3566.0,3,0,0,1,0.0
1,0.001084092,48,1,0.15654906400000002,7000.0,11,0,1,0,2.0
0,0.9999998999999999,51,0,0.192451887,4000.0,2,2,0,0,1.0
1,0.10484475800000001,44,0,0.106926458,8416.0,5,0,1,0,1.0
1,0.32035657300000003,80,0,0.8225653959999999,3172.0,9,0,1,0,0.0
1,0.075572177,69,0,0.41537902200000004,5500.0,6,0,1,0,0.0
0,0.647445749,56,0,0.7890848429999999,8391.0,8,0,3,0,2.0
1,0.014060033000000001,67,0,735.0,2554.0,11,0,1,0,1.0
1,0.6262670539999999,57,0,0.28828528600000003,6000.0,9,0,2,0,1.0
0,0.080657705,64,0,0.39480074299999995,7000.0,5,0,2,0,0.0
1,0.000177776,33,0,0.42022568200000004,7000.0,14,0,2,0,2.0
1,0.101511042,64,0,0.28781367,14425.0,6,0,3,0,0.0
1,0.066246688,49,0,0.081558125,11500.0,3,0,0,0,0.0
1,0.313063643,61,0,0.37793701,6000.0,14,0,1,0,0.0
1,0.0175856,84,0,15.0,1159.0,8,0,0,0,0.0
1,0.032161583,60,0,0.123011016,3267.0,6,0,0,0,0.0
1,0.032848817999999995,70,0,0.27407509999999996,7216.0,15,0,3,0,0.0
1,0.002549873,74,0,1.0,2430.0,1,0,0,0,0.0
1,0.12895968,64,0,0.17773828,4500.0,3,0,1,0,0.0
1,0.280187573,34,0,0.540374263,3900.0,6,0,1,0,1.0
1,0.282246286,41,0,0.13469455,6072.0,4,0,0,0,1.0
1,0.144469526,58,0,2210.0,8311.0,6,0,2,0,1.0
1,0.090709966,67,0,0.35191156100000004,2170.0,15,0,2,0,0.0
1,0.931449869,61,3,0.37356842700000004,12136.0,12,0,2,0,0.0
1,0.753324668,54,0,0.495080394,8333.0,6,0,3,0,0.0
0,0.252143543,31,0,0.389565761,3200.0,9,0,0,0,1.0
0,1.1921014140000001,48,2,0.9412235109999999,2500.0,13,1,1,0,2.0
1,0.003349833,52,0,4811.0,8311.0,11,0,3,0,0.0
1,0.012151003,78,0,0.008886914000000001,4500.0,12,0,0,0,0.0
1,0.9999998999999999,48,0,0.238350466,25000.0,8,0,3,0,0.0
1,0.287847477,35,0,0.222385862,10863.0,8,0,1,0,0.0
1,0.17930717,42,0,1.229752463,4160.0,16,0,2,0,2.0
1,0.033787742999999995,59,0,0.16884626600000002,3440.0,4,0,1,0,0.0
1,0.9999998999999999,53,0,0.0,5356.0,6,0,0,0,0.0
1,0.43641021399999996,27,0,0.133777672,4200.0,5,0,0,1,0.0
1,0.120561869,41,0,2373.0,8311.0,6,0,2,0,0.0
1,0.221050718,26,0,0.011996001000000001,3000.0,2,0,0,0,0.0
1,0.46474181,73,0,0.042024833,1046.0,4,0,0,0,0.0
1,0.9098174240000001,38,2,0.5086217989999999,15541.0,15,4,4,0,0.0
1,0.42504836700000004,57,0,0.6565579979999999,7913.0,10,0,2,0,1.0
1,0.44115857399999997,33,0,0.147408899,5460.0,8,0,0,0,0.0
1,0.842862855,47,0,0.177864275,17726.0,7,0,2,0,4.0
1,0.38277353799999997,52,1,0.148455094,11100.0,15,0,0,0,0.0
1,0.052475979000000006,70,0,0.014394242,2500.0,10,0,0,0,0.0
0,0.865094997,55,0,0.586872133,8500.0,20,0,2,0,0.0
1,0.09238272300000001,49,0,1302.0,1159.0,8,0,0,0,0.0
1,0.306578407,51,0,0.532910525,5833.0,16,0,2,0,0.0
1,0.19992079399999999,58,3,0.550216884,2996.0,10,0,1,0,1.0
1,0.0,43,0,3.5,1.0,5,0,0,0,0.0
1,1.0399095729999999,53,1,0.381329494,4166.0,9,0,1,0,0.0
1,0.11109366,56,0,0.113020329,8263.0,5,0,1,0,0.0
1,0.002066529,62,0,0.45019635799999996,2800.0,3,0,1,0,0.0
1,0.011536233,64,0,4272.0,8311.0,10,0,2,0,0.0
1,0.11093420699999999,66,0,0.13569562400000001,6123.0,8,0,0,0,0.0
1,0.9999998999999999,59,0,0.09234596800000001,6832.0,0,2,0,0,0.0
1,0.01996762,59,0,0.023923445,39500.0,4,0,1,0,0.0
1,0.068292747,49,0,0.394894079,1840.0,12,0,1,0,0.0
1,0.044086942999999996,51,0,2333.0,8311.0,13,0,2,0,0.0
1,0.002914252,90,0,0.000606943,8237.0,6,0,0,0,0.0
1,0.002481166,39,0,1.270826191,8750.0,10,0,3,0,1.0
1,0.036432696,65,0,0.12439347199999999,2266.0,9,0,0,0,0.0
1,0.39150582899999997,67,0,0.276885438,9400.0,12,0,1,0,1.0
1,0.0,35,0,0.215997461,6300.0,6,0,1,0,3.0
1,0.053961608,75,0,0.19288582899999998,8714.0,8,0,1,0,1.0
1,0.0,27,0,0.0,800.0,2,0,0,0,0.0
0,0.937993029,42,2,0.603777078,5400.0,9,0,1,0,2.0
1,0.199880215,78,0,0.64150293,2900.0,16,0,2,0,1.0
1,0.16219615699999998,41,0,0.49641726399999997,6000.0,8,0,1,0,1.0
1,0.23067113,68,0,0.664067187,5000.0,8,0,1,0,0.0
1,0.001161686,50,0,0.109041154,9500.0,8,0,1,0,2.0
0,0.228121705,39,0,0.572453372,2090.0,6,0,1,0,1.0
1,0.177089672,53,0,0.144185338,6560.0,7,0,0,0,0.0
1,0.132194487,37,0,1.012378595,5250.0,15,0,3,0,2.0
1,0.000229441,52,0,0.23733917300000001,10958.0,11,0,2,0,2.0
1,0.12379648900000001,65,0,0.202802185,4210.0,27,0,0,0,0.0
1,0.017346258,74,2,0.135303266,5143.0,10,0,1,1,0.0
1,0.069358913,49,0,0.2306194,7700.0,18,0,2,0,3.0
1,0.033865888,55,0,0.206362495,7166.0,14,0,1,0,0.0
1,0.019921544,29,0,0.217223358,4400.0,7,0,0,0,3.0
0,0.0,41,0,1.348703956,3664.0,7,0,3,0,0.0
1,0.45508982,23,0,0.04636291,1250.0,3,0,0,0,0.0
1,0.07775792599999999,49,0,9245.0,8311.0,6,0,2,0,2.0
1,0.9566955359999999,33,0,0.324365872,1300.0,3,0,0,1,2.0
1,0.037681341,71,0,0.013173653,6679.0,6,0,0,0,0.0
1,0.011599691,66,1,0.35897792,7200.0,12,0,1,0,0.0
1,0.02666592,85,0,0.004479283,6250.0,5,0,0,0,0.0
1,0.9999998999999999,28,0,0.178184282,2951.0,1,0,0,1,0.0
1,0.190333699,56,0,0.502496434,2803.0,6,0,1,0,0.0
1,0.683330953,26,1,0.097414655,7000.0,8,0,0,0,0.0
1,0.10865651300000001,59,0,0.446168613,6250.0,13,0,2,0,1.0
1,0.000848433,48,0,0.33226198100000004,14000.0,10,0,3,0,1.0
1,0.06354844,65,0,0.21496970899999998,5116.0,5,0,2,0,1.0
1,0.006588892,71,0,202.0,0.0,3,0,0,0,0.0
1,0.00037557800000000006,39,0,0.35193879299999997,5750.0,9,0,1,0,0.0
1,0.087978874,52,0,6360.0,8311.0,10,0,3,0,0.0
1,0.032082902999999996,46,1,908.0,1159.0,10,0,0,0,0.0
1,0.809551347,38,0,0.332612807,3700.0,14,0,0,0,0.0
1,0.36165822299999995,64,0,0.118100291,7916.0,14,0,0,0,0.0
1,0.001129736,40,0,0.18188414600000002,8268.0,6,0,1,0,1.0
1,0.149502254,53,0,6674.0,8311.0,7,0,3,0,0.0
1,0.112470044,43,0,0.344877345,4850.0,6,0,1,0,0.0
1,0.009962609,48,0,0.29819921899999996,7940.0,17,0,2,0,1.0
1,0.024022746,56,0,0.635227462,6000.0,9,0,2,0,2.0
0,0.7035916329999999,28,0,1.5426594930000002,1300.0,5,0,2,0,0.0
1,0.411570558,68,2,0.424162993,8392.0,15,0,2,0,0.0
1,0.045023537999999995,61,0,0.679503796,5400.0,12,0,2,0,0.0
1,0.0,64,0,1652.0,2554.0,11,0,1,0,0.0
1,0.674461737,74,0,1.072815534,1647.0,8,0,1,0,0.0
1,0.001097093,43,0,0.29613407,5250.0,8,0,1,0,0.0
1,0.337637817,56,0,0.28711368,20416.0,16,0,2,0,3.0
1,0.0,43,0,0.476304739,5000.0,7,0,0,0,0.0
1,0.167573462,42,0,0.48795564,11000.0,27,0,2,0,0.0
1,0.202188709,76,0,0.33418803399999997,3509.0,21,0,2,0,0.0
1,0.125862848,45,0,0.306677329,2500.0,7,0,2,0,0.0
1,0.19006156300000002,42,0,0.26234753,5000.0,10,0,1,0,1.0
1,0.010908099,62,1,0.000437956,6849.0,3,0,0,0,0.0
1,1.008713663,55,0,0.295617397,6000.0,3,0,2,0,1.0
1,0.48911490799999996,37,1,0.329762542,5600.0,3,0,1,0,0.0
1,0.0,62,0,0.250205858,8500.0,15,0,1,0,1.0
1,0.9999998999999999,30,0,0.0,3000.0,0,0,0,0,0.0
1,0.023766336000000002,37,0,0.39868869,7930.0,6,0,3,0,0.0
1,0.019782911,62,0,0.066296784,10633.0,8,0,1,0,2.0
1,0.565303952,47,0,0.651380135,4600.0,11,0,2,0,2.0
1,0.019400617,93,0,0.00539892,3333.0,4,0,0,0,0.0
1,0.8421374309999999,57,0,0.28424282300000003,4562.0,9,0,1,0,0.0
1,0.139573967,35,2,0.10060629,5277.0,11,0,0,0,0.0
1,0.01723428,53,0,3905.0,2554.0,7,0,1,0,0.0
1,0.194669757,55,0,0.392921416,3333.0,9,0,0,0,0.0
1,0.617253238,60,0,0.28250233,8583.0,8,0,1,0,2.0
1,0.033177009,50,0,1319.0,2554.0,5,0,1,0,0.0
1,0.9999998999999999,52,0,0.23159063300000002,18916.0,8,0,2,0,2.0
1,0.038264809,80,0,0.522670475,2800.0,16,0,1,0,1.0
1,0.6870979,50,0,0.177742735,4438.0,7,0,0,0,0.0
1,6109.0,43,0,0.229901608,12500.0,9,0,2,0,0.0
1,0.000563979,56,0,0.043997067,15000.0,11,0,0,0,1.0
1,0.11946634800000001,59,0,0.766647532,6967.0,17,0,2,0,1.0
1,0.013479666000000001,81,0,0.38791883,2118.0,13,0,1,0,0.0
1,0.039720016000000004,61,0,7546.0,8311.0,8,0,7,0,0.0
1,0.129765302,49,0,0.474037041,8800.0,7,0,2,0,1.0
1,0.016432786,51,0,14.0,1159.0,1,0,0,0,0.0
1,5893.0,35,0,2367.0,0.0,4,0,2,0,0.0
1,0.213337225,51,0,0.35884084200000005,8833.0,11,0,2,0,1.0
1,0.9999998999999999,31,0,379.0,0.0,3,0,0,0,0.0
1,0.060243643,68,0,0.5250518829999999,3372.0,8,0,1,0,0.0
1,0.042664081,36,0,0.22070015199999998,7883.0,5,0,2,0,1.0
1,0.07221066,62,0,0.951016328,3000.0,7,0,3,0,0.0
1,0.666212163,44,0,0.223764431,7708.0,7,0,2,0,1.0
1,0.019535816,58,0,0.00789266,3800.0,4,0,0,0,0.0
1,0.701264364,38,0,0.663850859,3432.0,8,0,3,0,1.0
1,0.030099999,62,0,0.459866705,3450.0,15,0,2,0,2.0
1,0.930933445,52,0,0.155650087,9167.0,14,0,0,0,0.0
1,0.014209378,77,0,0.19605665100000003,3600.0,13,0,1,0,0.0
1,0.9999998999999999,22,0,0.007308161,820.0,1,0,0,0,0.0
1,0.877235863,55,0,0.51621074,3947.0,7,0,1,0,2.0
1,0.036619202999999996,72,0,1074.0,2554.0,7,0,1,0,0.0
1,0.063913318,73,0,0.019135877,8308.0,11,0,0,0,0.0
1,0.301552671,41,0,0.530911139,7100.0,10,0,2,0,1.0
1,0.002262341,63,0,0.000285633,3500.0,5,0,0,0,0.0
1,0.899154765,52,0,0.30481400399999997,4569.0,6,0,1,0,2.0
1,0.11547877699999999,37,0,2553.0,2554.0,4,0,1,0,0.0
1,0.0,45,0,6008.0,8311.0,11,1,2,0,3.0
1,0.566811953,43,0,0.42801269299999994,13550.0,15,0,2,0,4.0
1,0.590783479,44,0,0.5940771,11750.0,8,0,2,0,1.0
1,0.013216366,33,0,0.283716284,1000.0,16,0,0,0,0.0
1,0.309242703,60,0,0.716862865,6540.0,10,0,2,0,0.0
1,0.22645157,46,0,0.423557644,10000.0,6,0,1,0,3.0
1,0.00016560299999999998,54,0,4158.0,8311.0,16,0,3,0,0.0
1,0.119961112,44,0,0.301577098,23333.0,5,0,2,0,2.0
1,3.2500000000000004e-05,64,0,0.083323047,8100.0,13,0,0,0,1.0
1,0.0,52,1,0.45703075600000004,7900.0,15,0,4,0,0.0
1,0.7567697290000001,38,0,0.693017533,3250.0,5,0,1,0,1.0
1,0.019686703,68,0,0.618492295,2400.0,7,0,1,0,0.0
1,0.183789045,46,0,0.44912531200000005,2800.0,4,0,1,0,2.0
1,0.067442772,68,0,0.031613077999999996,3700.0,13,0,0,0,1.0
1,0.074229648,43,0,0.01920439,3644.0,4,0,0,0,2.0
1,0.964504437,74,0,0.399906455,2137.0,7,0,0,0,0.0
0,0.145945946,28,0,726.0,1159.0,4,0,0,0,0.0
1,0.080449571,76,0,0.055180723,4149.0,6,0,0,0,0.0
1,0.104147396,69,0,0.451842275,3093.0,6,0,2,0,0.0
1,0.190585248,36,0,0.345858331,9500.0,9,0,2,0,1.0
1,0.6134484060000001,47,0,1.057133635,3097.0,11,0,2,0,3.0
1,0.9999998999999999,60,0,0.202386712,6200.0,3,0,0,0,1.0
1,0.054274558,48,0,0.220824463,10333.0,9,0,2,0,0.0
1,0.6064521310000001,47,0,0.253418711,9213.0,7,0,1,0,0.0
